Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Jager, CG; Diehl, S; Schmidt, GM",,,,"Jaeger, Christoph G.; Diehl, Sebastian; Schmidt, Gertraud M.",,,"Influence of water-column depth and mixing on phytoplankton biomass, community composition, and nutrients",LIMNOLOGY AND OCEANOGRAPHY,,,,,,,,,,,,"We independently manipulated mixing intensity (strong artificial mixing vs. background turbulence) and water-column depth (2 m, 4 m, 8 m, and 12 m) in order to explore their separate and combined effects in a field enclosure experiment. To accentuate the vertical light gradient, enclosures had black walls, resulting in a euphotic depth of only 3.7 m. All enclosures were placed in a well-mixed water bath to equalize temperature across treatments. Phytoplankton responded to an initial phosphorus pulse with a transient increase in biomass, which was highest in the shallowest, least light-limited water columns where dissolved mineral phosphorus subsequently became strongly limiting. As a consequence, the depth-averaged mineral phosphorus concentration increased and the seston carbon (C) : phosphorous (P) ratio decreased with increasing water-column depth. Low turbulence enclosures became quickly dominated by motile taxa (flagellates) in the upper water column, whereas mixed enclosures became gradually dominated by pennate diatoms, which resulted in higher average sedimentation rates in the mixed enclosures over the 35-d experimental period. Low turbulence enclosures showed pronounced vertical structure in water columns >4 m, where diversity was higher than in mixed enclosures, suggesting vertical niche partitioning. This interpretation is supported by a primary production assay, where phytoplankton originating from different water depths in low-turbulence treatments had the relatively highest primary productivity when incubated at their respective depths of origin.",,,,,"Jäger, Christoph G./D-6288-2015; Diehl, Sebastian/AAG-8952-2019; Diehl, Sebastian/B-2653-2013","Jäger, Christoph G./0000-0002-4256-0378; Diehl, Sebastian/0000-0002-3860-5051; ",,,,,,,,,,,,,0024-3590,1939-5590,,,,NOV,2008,53,6,,,,,2361,2373,,10.4319/lo.2008.53.6.2361,http://dx.doi.org/10.4319/lo.2008.53.6.2361,,,,,,,,,,,,,WOS:000261355500001,View Full Record in Web of Science
J,"Rashed, A; Polak, M",,,,"Rashed, Arash; Polak, Michal",,,Differential condition dependence among morphological traits inferred from responses to heat stress is predicted by sexual selection theory,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,,,,,,,,,,,,"Secondary sexual traits that are condition-dependent are expected to reveal the physiological state and/or genetic quality of individuals, and therefore, should more often be found to be under sexual selection than (1) secondary sexual traits not currently condition-dependent, and (2) nonsecondary sexual traits. In the present study, we contrasted the degree of condition dependence in three morphological traits of male Drosophila bipectinata: two secondary sexual traits (distinct components of the sex comb), one of which significantly predicts mating success in nature (segment 2), whereas the other does not (segment 1), and a nonsecondary sexual trait (sternopleural bristle number). As predicted, comb segment 2 decreased significantly in size, in response to increasing temperature during development, whereas comb segment 1 and sternopleural bristle number either did not change significantly, or increased with increasing temperature. These results support the hypothesis that condition-dependence, inferred from stress-induced reductions in trait expression, engenders a trait to sexual selection. Small-combed genotypes did not exhibit disproportionate reductions in larva-to-adult survivorship and adult body size compared to large-combed genotypes, suggesting that comb size does not reveal genotypic quality, at least as revealed by sensitivity in body size and juvenile survivorship to thermal stress. (C) 2010 The Linnean Society of London, Biological Journal of the Linnean Society, 2010, 101, 566-574.",,,,,,,,,,,,,,,,,,,0024-4066,1095-8312,,,,NOV,2010,101,3,,,,,566,574,,10.1111/j.1095-8312.2010.01523.x,http://dx.doi.org/10.1111/j.1095-8312.2010.01523.x,,,,,,,,,,,,,WOS:000283081700006,View Full Record in Web of Science
J,"Krimmer, AN; Paul, AJ; Hontela, A; Rasmussen, JB",,,,"Krimmer, A. N.; Paul, A. J.; Hontela, A.; Rasmussen, J. B.",,,Behavioural and physiological responses of brook trout Salvelinus fontinalis to midwinter flow reduction in a small ice-free mountain stream,JOURNAL OF FISH BIOLOGY,,,,,,,,,,,,"This study presents an experimental analysis of the effects of midwinter flow reduction (50-75%, reduction in discharge in 4 h daily pulses) on the physical habitat and on behaviour and physiology of overwintering brook trout Salvelinus fontinalis in a small mountain stream. Flow reduction did not result in significant lowering of temperature or formation of surface or subsurface ice. The main findings were (1) daily movement by S. fontinalis increased (c. 2.5-fold) during flow reduction, but was limited to small-scale relocations (< 10 m). (2) Undercut banks were the preferred habitat and availability of these habitats was reduced during flow reduction. (3) Although both experimental and reference fish did lose mass and condition during the experiment, no effects of flow reduction on stress indicators (blood cortisol or glucose) or bioenergetics (total body fat, water content or mass loss) were detected, probably because access to the preferred type of cover remained available. Like other salmonids, S. fontinalis moves little and seeks physical cover during winter. Unlike many of the more studied salmonids, however, this species overwinters successfully in small groundwater-rich streams that often remain ice-free, and this study identifies undercut banks as the critical winter habitat rather than substratum cover. (C) 2011 The Authors Journal of Fish Biology (C) 2011 The Fisheries Society of the British Isles",,,,,,,,,,,,,,,,,,,0022-1112,,,,,SEP,2011,79,3,,,,,707,725,,10.1111/j.1095-8649.2011.03053.x,http://dx.doi.org/10.1111/j.1095-8649.2011.03053.x,,,,,,,,21884108,,,,,WOS:000294598300009,View Full Record in Web of Science
J,"Condon, AG",,,,"Condon, Anthony G.",,,Drying times: plant traits to improve crop water use efficiency and yield,JOURNAL OF EXPERIMENTAL BOTANY,,,,,,,,,,,,"Crop water use efficiency (WUE) has come into sharp focus as population growth and climate change place increasing strain on the water used in cropping. Rainfed crops are being challenged by an upward trend in evaporative demand as average temperatures rise and, in many regions, there is an increased irregularity and a downward trend in rainfall. In addition, irrigated cropping faces declining water availability and increased competition from other users. Crop WUE would be improved by, first, ensuring that as much water as possible is actually transpired by the crop rather than being wasted. Deeper roots and greater early crop vigour are two traits that should help achieve this. Crop WUE would also be improved by achieving greater biomass per unit water transpired. A host of traits has been proposed to address this outcome. Restricting crop transpiration through lower stomatal conductance is assessed as having limited utility compared with traits that improve carbon gain, such as enhancements to photosynthetic biochemistry and responsiveness, or greater mesophyll conductance. Ultimately, the most useful outcomes for improved crop WUE will probably be achieved by combining traits to achieve synergistic benefit. The potential utility of trait combinations is supported by the results of crop simulation modelling.",,,,,"Condon, Anthony G/F-3255-2011","Condon, Anthony/0000-0001-9364-3109",,,,,,,,,,,,,0022-0957,1460-2431,,,,APR 6,2020,71,7,,,SI,,2239,2252,,10.1093/jxb/eraa002,http://dx.doi.org/10.1093/jxb/eraa002,,,,,,,,31912130,,,,,WOS:000536502100005,View Full Record in Web of Science
J,"Rieff, B; Bauer, S; Mathias, G; Tavan, P",,,,"Rieff, Benjamin; Bauer, Sebastian; Mathias, Gerald; Tavan, Paul",,,IR Spectra of Flavins in Solution: DFT/MM Description of Redox Effects,JOURNAL OF PHYSICAL CHEMISTRY B,,,,,,,,,,,,"The functional reactions in blue light photoreceptors generally involve transiently reduced flavins exhibiting characteristic infrared (IR) spectra. To approach a theoretical understanding, here we apply density functional theory (DFT) to flavin radicals embedded in a molecular mechanics (MM) model of an aqueous solution. Combining a DFT/MM approach with instantaneous normal-mode analyses (INMA), we compute the IR solution spectra of anionic and neutral flavin radicals. For a set of mid-IR. marker bands, we identify those changes of spectral locations, intensities, and widths, which are caused by sequentially adding an electron and a proton to the oxidized flavin. Comparisons with experimental IR solution spectra of flavin radicals show the accuracy of our DFT/MM-INMA approach and allow us to assign the observed bands. The room temperature ensembles of solvent cages required for the INMA calculations of the IR spectra are generated in an MM setting from molecular dynamics (MD) simulations. For the solvated flavin radicals, these MD simulations employ MM force fields derived from DFT/MM calculations.",,,,,,"Mathias, Gerald/0000-0003-1085-6083",,,,,,,,,,,,,1520-6106,1520-5207,,,,MAR 10,2011,115,9,,,,,2117,2123,,10.1021/jp111334z,http://dx.doi.org/10.1021/jp111334z,,,,,,,,21309580,,,,,WOS:000287833000024,View Full Record in Web of Science
J,"Niklas, KJ; Cobb, ED; Matas, AJ",,,,"Niklas, Karl J.; Cobb, Edward D.; Matas, Antonio J.",,,The evolution of hydrophobic cell wall biopolymers: from algae to angiosperms,JOURNAL OF EXPERIMENTAL BOTANY,,,,,,,,,,,,"The transition from an aquatic ancestral condition to a terrestrial environment exposed the first land plants to the desiccating effects of air and potentially large fluctuations in temperature and light intensity. To be successful, this transition necessitated metabolic, physiological, and morphological modifications, among which one of the most important was the capacity to synthesize hydrophobic extracellular biopolymers such as those found in the cuticular membrane, suberin, lignin, and sporopollenin, which collectively reduce the loss of water, provide barriers to pathogens, protect against harmful levels of UV radiation, and rigidify targeted cell walls. Here, we review phylogenetic and molecular data from extant members of the green plant clade (Chlorobionta) and show that the capacity to synthesize the monomeric precursors of all four biopolymers is ancestral and extends in some cases to unicellular plants (e.g. Chlamydomonas). We also review evidence from extant algae, bryophytes, and early-divergent tracheophytes and show that gene duplication, subsequent neo-functionalization, and the co-option of fundamental and ancestral metabolic pathways contributed to the early evolutionary success of the land plants.",,,,,"Matas, Antonio J./A-9325-2008; Niklas, Karl/AAV-4760-2021","Matas, Antonio J./0000-0003-4348-3930; ",,,,,,,,,,,,,0022-0957,1460-2431,,,,AUG 30,2017,68,19,,,SI,,5261,5269,,10.1093/jxb/erx215,http://dx.doi.org/10.1093/jxb/erx215,,,,,,,,28666381,,,,,WOS:000415083600003,View Full Record in Web of Science
J,"Sainz-Elipe, S; Saez-Duran, S; Galan-Puchades, MT; Fuentes, MV",,,,"Sainz-Elipe, Sandra; Saez-Duran, Sandra; Teresa Galan-Puchades, M.; Fuentes, Marius V.",,,Small mammal (Soricomorpha and Rodentia) dynamics after a wildfire in a Mediterranean ecosystem,MAMMALIA,,,,,,,,,,,,"Small-mammal dynamics after a wildfire were analysed in Serra Calderona Natural Park (Valencian Community, Spain) over a 11-year period. Burned and unburned sites were surveyed seasonally and the trapping success for Apodemus sylvaticus, Mus spretus and Crocidura russula was analysed. Trapping success in both areas, burned and unburned, is influenced by certain climatic variables, namely minimum, average and maximum temperatures, precipitation and relative humidity. Moreover, in the case of A. sylvaticus, the most captured species along the entire study period, the influence on capture success of each type of site and the capture period were analysed. Twelve years after the wildfire, both areas presented the same qualitative and quantitative small-mammal composition. However, trapping success for A. sylvaticus was greater at the burned sites in 6 out of 11 study years, although with similar annual fluctuations in the two areas. The effect of the considered climatic variables on small-mammal species populations seems to be stronger in the burned area than in the unburned area, which is probably due primarily to the regeneration process after a wildfire.",,,,,"Fuentes, Màrius V/L-2080-2014; Galán-Puchades, María/AAJ-2327-2021","Fuentes, Màrius V/0000-0002-9508-6390; ",,,,,,,,,,,,,0025-1461,1864-1547,,,,AUG,2012,76,3,,,,,251,259,,10.1515/mammalia-2011-0020,http://dx.doi.org/10.1515/mammalia-2011-0020,,,,,,,,,,,,,WOS:000308551400003,View Full Record in Web of Science
J,"Rehnus, M; Hacklander, K; Palme, R",,,,"Rehnus, Maik; Hacklaender, Klaus; Palme, Rupert",,,A non-invasive method for measuring glucocorticoid metabolites (GCM) in Mountain hares (Lepus timidus),EUROPEAN JOURNAL OF WILDLIFE RESEARCH,,,,,,,,,,,,"In this study, we evaluated a non-invasive method for measuring glucocorticoid metabolites (GCM) in the Mountain hare (Lepus timidus). An adrenocorticotrophic hormone challenge test was performed in order to select an appropriate enzyme immunoassay (EIA) to measure faecal GCM. Finally, an 11-oxoaetiocholanolone EIA and a 5 alpha-pregnane-3 beta,11 beta,21-triol-20-one EIA were chosen. Both assays showed small fluctuations in baseline values and a clear response after stimulation of the adrenocortical activity. To test the stability of faecal metabolites under field conditions, the effects of different storage conditions and periods on GCM concentrations were examined. The assays revealed low fluctuations in metabolite concentrations within the storage period of 12, 24, 48 and 72 h, both at ambient temperatures of 10A degrees C and 25A degrees C, respectively. A washing-out effect of water was found for both assays, which must be taken into account in field studies. The results indicate that this non-invasive method can be used to evaluate glucocorticoid levels of free-ranging Mountain hares.",,,,,"Palme, Rupert/A-3499-2008; Hackländer, Klaus/ABC-4327-2020; Rehnus, Maik/F-7270-2011","Palme, Rupert/0000-0001-9466-3662; Rehnus, Maik/0000-0002-1973-4878; Hacklander, Klaus/0000-0002-6774-435X",,,,,,,,,,,,,1612-4642,,,,,DEC,2009,55,6,,,,,615,620,,10.1007/s10344-009-0297-9,http://dx.doi.org/10.1007/s10344-009-0297-9,,,,,,,,,,,,,WOS:000272029200010,View Full Record in Web of Science
J,"Qiu, B; Mao, M; Kashino, Y",,,,"Qiu, B; Mao, M; Kashino, Y",,,Intraseasonal variability in the indo-pacific throughflow and the regions surrounding the Indonesian seas,JOURNAL OF PHYSICAL OCEANOGRAPHY,,,,,,,,,,,,"Intraseasonal oscillations in sea level, sea surface temperature, and upper ocean how field have recently been observed in various locations surrounding the Indonesian seas. While the observed oscillations at these locations have similar wave periods ranging from 30 to 85 days, their forcing mechanisms can involve different dynamic processes. In order to clarify the dynamic processes essential for the observed intraseasonal signals, the authors adopted in this study a fine-resolution 1 1/2-layer reduced-gravity model and carried out a series of model experiments by varying coastline geometry and surface wind forcing. From these carefully designed experiments, they show that the intense 50-day oscillations observed at the entrance of Celebes Sea are a result of Rossby wave resonance in which the frequency of cyclonic eddy shedding by the retroflecting Mindanao Current matches that of the gravest Rossby mode of the semi-enclosed Celebes Sea basin. These 50-day oscillations of the Celebes Sea have a large impact on the throughflow in the Makassar Strait and Banda Sea, but do not contribute significantly to the throughflow changes in the Lombok, Ombai, and Timer Straits. The observed intraseasonal signals along the Sumatra/Java coasts in the eastern Indian Ocean are dominated by oscillations with wave periods of 50 and 85 days. The origin of these wave signals can be traced back to the central equatorial Indian Ocean where the surface zonal wind fluctuates intraseasonally with the same wave periods. The remotely induced coastal Kelvin waves along the Sumatra/Java coasts strongly influence the Lombok Strait, but exert no direct influence upon the Ombai and Timer Straits farther to the east; the gap of the Lombok Strait is found to conduit the Kelvin wave signals effectively into the Makassar Strait and the Banda Sea. The intraseasonal signals observed in the Timer Passage have a dominant wave period of 30-35 days. The model simulation further suggests the presence of a second spectral peak around 85 days. Both of these intraseasonal signals are attributable to the local, along-archipelago wind near the Timer Passage.",,,,,"Qiu, Bo/D-9569-2017","Kashino, Yuji/0000-0001-8841-6526",,,,,,,,,,,,,0022-3670,,,,,JUL,1999,29,7,,,,,1599,1618,,10.1175/1520-0485(1999)029<1599:IVITIP>2.0.CO;2,http://dx.doi.org/10.1175/1520-0485(1999)029<1599:IVITIP>2.0.CO;2,,,,,,,,,,,,,WOS:000081739100014,View Full Record in Web of Science
J,"KINGSOLVER, JG",,,,"KINGSOLVER, JG",,,FITNESS CONSEQUENCES OF SEASONAL POLYPHENISM IN WESTERN WHITE BUTTERFLIES,EVOLUTION,,,,,,,,,,,,"The western white butterfly, Pontia occidentalis, has distinctly different wing phenotypes during spring and summer generations as a result of phenotypic plasticity (seasonal polyphenism). We experimentally generated different seasonal phenotypes in the lab by altering photoperiodic conditions during rearing, and released the resulting butterflies in the field. Mark-recapture studies were then used to estimate the effects of the polyphenism on activity patterns and adult survival in both late-spring (one study) and summer (two studies) conditions. There were no significant effects of rearing treatment on temporal patterns of behavioral activity during either the late-spring or the summer field studies. Recapture probabilities were consistently higher for males than females in all three field studies; in the summer 1992 study, recapture probabilities were higher for long-day (LD) than for short-day (SD) treatment groups. During the late-spring 1992 study, there were no significant differences between LD and SD treatment groups for survival probabilities. In the two summer studies, there were significant effects of photoperiodic treatment on survival probabilities; in the summer 1999 study, LD individuals consistently had higher survival probabilities than SD individuals; in the summer 1991 study, there was a significant interaction between treatment and time period on survival probabilities, such that survival probabilities were higher for LD than for SD individuals in two of four time periods. The consistent differences in survival probabilities between treatment groups in the summer 1992 study can be accounted for by the differences in wing traits between the treatment groups. Micrometeorological data from the study site showed that midday ambient temperatures averaged similar to 3 degrees C hotter during the 1992 than the 1991 summer study and that ambient conditions during the late-spring 1992 study were relatively warm and sunny for the season. These results document the varying relationships between phenotype and fitness in the temporally fluctuating environments experienced by this population.",,,,,,,,,,,,,,,,,,,0014-3820,,,,,OCT,1995,49,5,,,,,942,954,,10.2307/2410416,http://dx.doi.org/10.2307/2410416,,,,,,,,28564872,,,,,WOS:A1995TE99000015,View Full Record in Web of Science
J,"Cao, ZQ; Liao, D; Mirchev, R; deLlano, JJM; Himanen, JP; Manning, JM; Ferrone, FA",,,,"Cao, ZQ; Liao, D; Mirchev, R; deLlano, JJM; Himanen, JP; Manning, JM; Ferrone, FA",,,Nucleation and polymerization of sickle hemoglobin with Leu beta 88 substituted by Ala,JOURNAL OF MOLECULAR BIOLOGY,,,,,,,,,,,,"We have measured the solubility, and the rates of homogeneous and heterogeneous nucleation on sickle hemoglobin (HbS beta 6 Glu-L Val) additionally modified by site-directed mutagenesis to possess Ala rather than Leu at beta 88, which forms part of the receptor site for beta 6 Val in the sickle polymer. The solubility of the hemoglobin is increased at all temperatures, and is about 29 g/dl at 25 degrees C. Polymerization kinetics, induced by laser photolysis and observed by light-scattering intensity, showed exponential growth with rates about 300 times slower than experiments done on similar concentrations of HbS. When polymerization is carried out in small volumes, the time of measurable light-scattering signal to reach one-tenth of its final value (denoted as the tenth time) showed stochastic fluctuations, as is seen in pure HbS. Homogeneous nucleation rates were measured by observing distributions of tenth times and these rates were slowed by the mutation by almost 1000-fold relative to pure HbS. The kinetics, including the exponential progress curves and shape of the tenth time distributions, are well described by the double nucleation mechanism for polymerization. Analysis of the homogeneous nucleation rates leads to the surprising conclusion that the mutation has scarcely changed the energy of the intermolecular contacts despite the increase in solubility of the double mutant. This conclusion is supported by the stereochemistry of the modified contact site, in which the amount of exposed hydrophobic surface appears to be unchanged by the mutation. The increased solubility must therefore result from decreased motional freedom of molecules within the polymer, which could arise from tighter packing into the enlarged receptor pocket. This points up the ability of kinetic analysis to reveal important thermodynamic properties of assembly, and underlines the importance of the vibrational degrees of freedom in setting the final equilibrium constant. Chemical modifications to restrict vibrations and enhance the cost of polymerization may prove useful in constructing compounds to act as inhibitors of sickle cell gelation. (C) 1997 Academic Press Limited.",,,,,"de Llano, José Javier Martín/K-6610-2012","de Llano, José Javier Martín/0000-0001-5933-9592",,,,,,,,,,,,,0022-2836,,,,,FEB 7,1997,265,5,,,,,580,589,,10.1006/jmbi.1996.0749,http://dx.doi.org/10.1006/jmbi.1996.0749,,,,,,,,9048950,,,,,WOS:A1997WG59300010,View Full Record in Web of Science
J,"Leadley, PW; Niklaus, P; Stocker, R; Korner, C",,,,"Leadley, PW; Niklaus, P; Stocker, R; Korner, C",,,Screen-aided CO2 control (SACC): a middle ground between FACE and open-top chambers,ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY,,,,,,,,,,,,"We have developed a novel CO2 exposure system for natural vegetation that is a middle ground between Free Air CO2 Enrichment (FACE) and traditional open-top chambers (OTC). Screen-Aided CO2 Control (SACC) technology uses much less CO2 per experiment and per replicate than FACE and is superior to OTCs in terms of its effects on microclimate. A SACC unit consists of a thin metal frame, a clear plastic ''screen'', and a pipe at the base of the screen through which CO2 enriched jets of air are directed into the unit. There is a gap between the ground and the bottom of the pipe and the screen is relatively short in comparison to the maximum height of the vegetation. Our SACC units are hexagonal and enclose a ground area of 1.27 m(2). SACC works in the following way: 1) the screen breaks the wind and creates turbulent mixing within the unit, 2) the mixing of the outside air with the CO2 enriched jets of air,generates relatively uniform CO2 concentrations within the screened-in vegetation, and 3) a fully automated system monitors CO2 concentrations and adjusts CO2 injection rates for each unit every ca. IO minutes to maintain preset CO2 concentrations. Twenty-four hour means of CO2 concentrations in the middle of a unit are typically maintained within 1 mu l l(-1) of their set points. Spatial variation and short-term fluctuations in CO2 concentration are similar to those in OTCs and FACE. CO2 consumption at our site is 5 kg CO2 day(-1) replicate(-1) for a total of ca. 30 tons per year for 20 elevated CO2 SACC units. Compared to OTCs, SACC units have reduced temperature peaks at full sunlight, minimal effects on solar radiation, reduced rainfall interception by chamber walls, and freer access of small animals to experimental plots. We believe that SACC is the best method for exposing short stature vegetation to elevated CO2 when financial constraints do not allow for a properly replicated FACE experiment.",,,,,"Leadley, Paul/E-4773-2012; Niklaus, Pascal A/G-5786-2010; Korner, Christian C/B-6592-2014","Niklaus, Pascal A/0000-0002-2360-1357; ",,,,,,,,,,,,,1146-609X,,,,,,1997,18,3,,,,,207,219,,10.1016/S1146-609X(97)80007-0,http://dx.doi.org/10.1016/S1146-609X(97)80007-0,,,,,,,,,,,,,WOS:A1997YA14300007,View Full Record in Web of Science
J,"Colinet, H; Renault, D",,,,"Colinet, Herve; Renault, David",,,Similar post-stress metabolic trajectories in young and old flies,EXPERIMENTAL GERONTOLOGY,,,,,,,,,,,,"Homeostenosis (i.e. decline in stress resistance and resilience with age) is a fundamental notion of the biogerontology and physiology of aging. Stressful situations typically challenge metabolic homeostasis and the capacity to recover from a stress-induced metabolic disorder might be particularly compromised in senescent individuals. In the present work, we report the effects of aging on low temperature stress tolerance and metabolic profiles in Drosophila melanogaster females of different ages. Adult flies aged 4, 16, 30 and 44 days were subjected to acute and chronic cold stress, and data confirmed a strong decline in cold tolerance and resilience of old flies compared to young counterparts. Using quantitative target GC-MS analysis, we found distinct metabolic phenotypes between young (4 day-old) and old (44 day-old) flies, with glycolytic pathways being differentially affected between the two age groups. We also compared the robustness of metabolic homeostasis in young vs. old flies when exposed to cold stress using time-series metabolic analysis. In both age groups, we found evidence of strong alteration of metabolic profiles when flies were exposed to low temperature stress. Interestingly, the temporal metabolic trajectories during the recovery period were similar in young and old flies, despite strong differences in thermotolerance. In conclusion, metabolic signatures markedly changed with age and homeostenosis was observed in the phenotypic response to cold stress. However, these changes did not reflect in different temporal homeostatic response at metabolic level.",,,,,"colinet, hervé/K-8768-2019","RENAULT, David/0000-0003-3644-1759",,,,,,,,,,,,,0531-5565,1873-6815,,,,FEB,2018,102,,,,,,43,50,,10.1016/j.exger.2017.08.021,http://dx.doi.org/10.1016/j.exger.2017.08.021,,,,,,,,28822810,,,,,WOS:000424922800007,View Full Record in Web of Science
J,"VANDIJK, TS; DENBOER, PJ",,,,"VANDIJK, TS; DENBOER, PJ",,,THE LIFE HISTORIES AND POPULATION-DYNAMICS OF 2 CARABID SPECIES ON A DUTCH HEATHLAND,OECOLOGIA,,,,,,,,,,,,"We deal with the causes of the synchronously fluctuating numbers of subpopulations of the carabid species Calathus melanocephalus as compared with the asynchronously fluctuating numbers of subpopulations of the carabid Pterostichus versicolor. Both species continuously occupy a large heath area, Dwingelder Veld (1600 ha), in The Netherlands, and are studied there in the same localities with the same methods. Of the adults of C. melanocephalus, 90% do not cover more than 2 ha during the entire reproductive season, while 90% of adults of P. versicolor cover no more than 12 ha. In C. melanocephalus egg production in the field is usually similar to that under optimal feeding conditions in the laboratory, but in P. versicolor egg production seems to be much lower in the field. In the field 70-80% of the eggs most probably are killed by eelworms, followed by more than 90% mortality among the remaining larvae. Comparing mortality of developmental stages in laboratory experiments with that in field experiments in enclosures, it appears that mortality of larvae is not density-dependent, even when density in the experiments is much higher than it ever is in the field. Larval mortality mainly results from the poor ability of the larvae to find prey, even when in field experiments prey density is increased far above natural densities. We discuss why these poor prey-finding abilities are not improved by natural selection. In the spring breeder P. versicolor differences between localities both in abiotic factors, soil moisture and surface temperature, and biotic factors, reactions of prey species to abiotic factors, in spring and summer when the larvae are maturing contribute to the asynchronous fluctuations of numbers between subpopulations. In the autumn breeder C. melanocephalus possible differences in biotic factors between sites are outnumbered by the effects of winters with a higher or lower than normal amount of precipitation respectively. During a wet winter mortality among the larvae is much higher than during a dry winter. As these winter conditions are similar over large areas (many km2) the fluctuations of numbers between subpopulations are synchronous.",,,,,,,,,,,,,,,,,,,0029-8549,,,,,JUN,1992,90,3,,,,,340,352,,10.1007/BF00317690,http://dx.doi.org/10.1007/BF00317690,,,,,,,,28313520,,,,,WOS:A1992HW29400005,View Full Record in Web of Science
C,"Raja, K; Vishnuvardhan, K; Venkatachalam, S; Richard, PD; Ramu, T; RamKumar, S",,,,"Raja, K.; Vishnuvardhan, K.; Venkatachalam, S.; Richard, P. D.; Ramu, T.; RamKumar, S.",,,Strength and settlement of subgrade soil in southern part of Kangeyam block,MATERIALS TODAY-PROCEEDINGS,,,,,International Conference on Advances in Construction Materials and Structures (ICCMS),"DEC 15-17, 2021",ELECTR NETWORK,,,,,"Subgrade must typically be capable of supporting weights transmitted from the pavement or building structure. The relative compaction, optimum moisture content, and type of soil everything have an influ-ence on bearing capacity. A good subgrade can withstand a large amount of loading without an excessive deformation. When subjected to heavy moisture or freezing temperatures, most soils experience some volume change. In case of pavement, highway pavements eventually rest on native soil, the subgrade serves as the foundation material for the pavement construction (subgrade). As a result, the features of subgrade have an impact on the performance of pavement. It is therefore critical for an engineer to com-prehend the precise nature of the relationship between subgrade strength and settlement characteristics due to moisture fluctuation. This paper represents that the soil sample taken in and around southern part of Kangeyam block (Kangeyam, Ganapathipalayam, Alangadu, Sampanthanpalayam, Sivanmalai, Periyailliyam, Padiyur, Veeranaampalayam, Vattamalai, Aratholuvu) was tested and experimented for its index and engineering properties. The index properties test includes specific gravity, sieve analysis, OMC (optimum moisture content) and MDD (maximum dry density) was conducted for classification of soil. Since the soil samples collected was predominantly identified sand of various gradation, the engi-neering properties test such as direct shear test was conducted to evaluate their shear strength proper-ties. The subgrade strength of the soil samples was estimated by conducting CBR (California Bearing Ratio) test. In addition, the settlement of soil samples was evaluated as flexible pavement. The results of the tests data were entered in GIS (Geographical Information System) to describe the data as spatial representation mapping for the zone. This will ensure that the numerous subgrade qualities found throughout the zone are evaluated for safety and referred for future approaches.Copyright (c) 2022 Elsevier Ltd. All rights reserved.Selection and peer-review under responsibility of the scientific committee of the International Confer-ence on Advances in Construction Materials and Structures.",,,,,,,,,,,,,,,,,,,2214-7853,,,,,,2022,65,,2,,SI,,1930,1938,,10.1016/j.matpr.2022.05.173,http://dx.doi.org/10.1016/j.matpr.2022.05.173,,,,,,,,,,,,,WOS:000862815300009,View Full Record in Web of Science
