Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Mastrandrea, L; Amodio, ML; Pati, S; Colelli, G",,,,"Mastrandrea, Leonarda; Amodio, Maria Luisa; Pati, Sandra; Colelli, Giancarlo",,,Effect of modified atmosphere packaging and temperature abuse on flavor related volatile compounds of rocket leaves (Diplotaxis tenuifolia L.),JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE,,,,,,,,,,,,"The effect of storage conditions on flavor-related volatile composition of wild rocket (Diplotaxis tenuifolia) was investigated on Modified Atmosphere packed (MAP) leaves stored under isothermal and non-isothermal conditions. In a first experiment the effect of MAP was compared to the storage in air at 5 A degrees C; a second experiment aimed to study the effect of non isothermal conditions, with two temperature abuses (at 13 A degrees C for 24 h) during a 5 A degrees C. Twenty-four volatiles were detected, including C6, C5, isothiocyanate, lipid-derived and sulfur compounds. In the first experiment, MAP-stored rocket showed a slower loss of typical flavour volatiles (thiocyanates and isothiocyanates) and a slower production of off-flavors until 6 days of storage, compared to leaves stored in air. After this time, dimethyl sulfide and acetaldehyde dramatically increased in MAP-stored rocket samples. In the second experiment, samples stored under non-isothermal conditions showed lower O-2 and higher CO2 concentrations than samples stored under isothermal conditions. Rocket leaves stored under non-isothermal conditions showed an increased production of volatiles responsible of off-flavors (acetaldehyde and dimethyl sulfide) following temperature abuse comparing to storage in isothermal condition. Thus, dimethyl sulfide and acetaldehyde could be effective markers for tracking the effect of temperature fluctuations on rocket during storage.",,,,,,"PATI, SANDRA/0000-0003-4453-0540; COLELLI, GIANCARLO/0000-0001-8619-3541",,,,,,,,,,,,,0022-1155,0975-8402,,,,JUL,2017,54,8,,,,,2433,2442,,10.1007/s13197-017-2685-6,http://dx.doi.org/10.1007/s13197-017-2685-6,,,,,,,,28740301,,,,,WOS:000405272300027,View Full Record in Web of Science
J,"Ye, X; Kang, YM; Yang, XF; Zhong, K",,,,"Ye, Xiao; Kang, Yanming; Yang, Xiufeng; Zhong, Ke",,,Temperature distribution and energy consumption in impinging jet and mixing ventilation heating rooms with intermittent cold outside air invasion,ENERGY AND BUILDINGS,,,,,,,,,,,,"For spaces with occupants coming in and out frequently, e.g., airport terminals and commercial buildings, the intermittent opening of the entrance door causes masses of cold outside air to invade the heating space in winter, and this leads to an increase in the heating energy demands. As impinging jet ventilation (IJV) has a potential for reducing high energy consumption compared to the use of mixing ventilation (MV), a series of experiments were conducted to investigate the temperature distribution and energy consumption of IJV used in a space with cold air invading intermittently and compared with those in a MV system. The results indicate that the door opening frequency only affects the amplitude of temperature fluctuation with time for a fixed door opening duration. The floor-to-ceiling temperature difference in the IJV is always less than 60% of that in the MV for different durations of door opening, proving that the former consumes less heating energy. Moreover, the increase of the inertia to buoyancy ratio on the supply air can improve the thermal environment and reduce energy consumption for both IJV and MV, with this improvement better in IJV than in MV, meaning that IJV is more energy efficient than MV when used for heating space with cold air invasion. (C) 2017 Elsevier B.V. All rights reserved.",,,,,,"Ye, Xiao/0000-0003-1654-8989",,,,,,,,,,,,,0378-7788,1872-6178,,,,JAN 1,2018,158,,,,,,1510,1522,,10.1016/j.enbuild.2017.11.038,http://dx.doi.org/10.1016/j.enbuild.2017.11.038,,,,,,,,,,,,,WOS:000428010300047,View Full Record in Web of Science
J,"Sestan, L",,,,"Sestan, Ljiljana",,,SIMULATION MODEL OF THE EFFECT OF AIR TEMPERATURE ON THE LEAVES PHENOPHASES OF THE PUBESCENT OAK ON THE ISLAND OF PAG,SUMARSKI LIST,,,,,,,,,,,,"The impact of climate change has been observed in case of occurrence and duration of seasons which in deciduous forest manifest through changing of the leaves. Monitoring changes in the development of leaves was carried out through phenological observations, where specific change corresponds to a particular phenophase. In researching this issue, despite numerous studies, phenophases have not been studied as a system, but individually and then compared (e.g. Ahas et al., 2002; Menzel, 2000). Most previous studies of this issue were related to classical statistical methods, such as descriptive statistics, linear regression, correlation, multiple regression (e.g. Ahas et al., 2002; Chemielewski and Rotzer, 2001; Menzel, 2000). The most commonly used method, the method of linear regression, assumes a linear relationship between phenomena. However, as relations between elements of complex natural system are not always linear, the application of the linear regression method is not sufficient for the development of a model of the entire process, without losing specific components and including the environmental influence (Sestan 2010). Therefore, in this study, to model and study the effect of air temperature on the system of phenophases, the system-dynamic principle was applied. The research of the impact of the most important climatic factor - air temperature, on the phenophases, was conducted on experimental plot in the pubescent oak forest (Quercus pubescens) on the island of Pag (Adriatic Sea). Systematic phenological observations were carried out there during period 1993-2005. Six phenophases marked as F0, F1...F5, were distinguished: 1. Dormant vegetation, all the leaves have fallen (F0), 2. Leaves begin to develop (F1), 3. Leaves are fully developed (F2), 4. Leaves begin to change colour (F3), 5. Leaves have completely changed colour (F4), 6. The leaves begin to fall (F5). The relevant indicators of the dynamics of phenophases were obtained by collecting and organizing data through phenological observations: average time of appearance in the annual cycle, the average duration of the annual cycle and the frequency of certain phenophases (table 1). Based on systematic observations of phenological data, the frequency of crossing between phenophases was determined as the neighbouring phenophases state differences (table 2). Data on the dynamics of air temperature were obtained from the State Meteorological and Hydrological Institute. The process of determining the characteristic distribution was carried out for the weekly mean air temperature for all phenophases when they are present, or when the state of phenophase is greater than 0 (table 5). Gathered and processed data have allowed the building of the simulation model of the system of phenophases. Simulation model was based on system-dynamic approach (figure 1). In order to determine whether the model represents the real system satisfactorily, the process of model validation was carried out (table 6 and table 7). The research of the influence of air temperature on leaf phenophases was conducted with the developed model, through different scenarios from 1 to 6. The results of the simulated scenarios (table 8, 9 and 10) confirmed the crucial influence of temperature on the leaves phenophases. The results of these studies have shown that on average, phenophases F1, F4 and F0, are the most sensitive on the fluctuations in air temperature, but above all F1 as first that reacts to change. However, they also showed that all phenophases are not equally responsive to temperature changes. It is interesting that phenophases F3 and F5 showed the least sensitivity to temperature changes, in terms of average time of occurrence. Such result of the simulation experiments indicates that those phenophases are significantly influenced by other factors.",,,,,,,,,,,,,,,,,,,0373-1332,1846-9140,,,,,2012,136,5-6,,,,,253,261,,,,,,,,,,,,,,,,WOS:000306774800004,View Full Record in Web of Science
J,"Lan, Z; Scherm, H; Horton, DL",,,,"Lan, Z; Scherm, H; Horton, DL",,,Temperature-dependent development and prediction of emergence of the summer generation of plum curculio (Coleoptera : Curculionidae) in the southeastern United States,ENVIRONMENTAL ENTOMOLOGY,,,,,,,,,,,,"Timely insecticide application against the summer generation (first field generation) of the plum curculio, Conotrachelus nenuphar Herbst, is critical in the production of peach and other stone fruits in the southeastern United States. In the absence of monitoring tools that are effective during midseason when the adults of this generation emerge, a temperature-based emergence model would be useful as an alternative decision aid. In this study, we determined rates of larval development (from oviposition to peak emergence of larvae) and pupal development (from larval emergence to peak emergence of adults) for two populations of C. nenuphar in constant temperatures ranging from approximate to11-37degreesC, developed linear regression models to describe the relationships between developmental rate and temperature for both stages, and estimated degree-day requirements for completing development from these models. The lower threshold temperature was 11.1 and 8.7degreesC for larval and pupal development, respectively. The thermal time requirement from oviposition to peak emergence of larvae was 215.5 DD, and peak emergence of adults occurred 442.4 DD later. For model validation, rearing experiments were carried out with both populations in fluctuating temperatures in the greenhouse and outdoors. Observed degree-day requirements were not significantly different from model-predicted values for larval emergence in the greenhouse and for adult emergence in the greenhouse and outdoors. For larval emergence outdoors, the model overestimated time to peak emergence by approximate to35 DD (2-3 calendar d), most likely because these trials were carried out during relatively cool conditions in which overestimation by a linear model would not be unexpected. Aspects related to further validation of the model and its use in orchard conditions are discussed.",,,,,,"Scherm, Harald/0000-0002-3196-3163",,,,,,,,,,,,,0046-225X,1938-2936,,,,APR,2004,33,2,,,,,174,181,,10.1603/0046-225X-33.2.174,http://dx.doi.org/10.1603/0046-225X-33.2.174,,,,,,,,,,,,,WOS:000220856500009,View Full Record in Web of Science
J,"Soderberg, RW",,,,"Soderberg, Richard W.",,,A linear growth model for Nile tilapia in intensive aquaculture,NORTH AMERICAN JOURNAL OF AQUACULTURE,,,,,,,,,,,,"Efficient intensive aquaculture requires a growth model that accurately predicts daily growth in length increments as a function of temperature. Using fish of different sizes but from the same source, I grew androgen-sex-reversed Nile tilapia Oreochromis niloticus over a range of temperatures in two different years. In 2002, fish grew from 1.8 g (47 mm) to a range of 5-26 g (67-112 mm) in 50 d at 21-30 degrees C temperatures. Fish growth (mm/d) was highly correlated with temperature (r=0.99). The experiment was repeated with larger fish in 2005, during which 47-g (137-mm) fish grew to 107-219 g (178-225 mm) in 70 d. The coefficient of correlation for growth versus temperature was 0.94. The two slopes did not differ (P < 0.05), so I present the following equation to predict Nile tilapia growth rates in flowing-water culture for the temperature range of 21-30 degrees C: Delta L = -1.6707 + 0.09682T (r(2)=0.95), where Delta L is predicted growth (mm/d) and T is temperature (degrees C). Weight (W; g) can be converted to length (L; mm) for male Nile tilapia with the expression W 1,861 X 10(-8) (.) L-3.",,,,,,,,,,,,,,,,,,,1522-2055,1548-8454,,,,JUL,2006,68,3,,,,,245,248,,10.1577/A05-030.1,http://dx.doi.org/10.1577/A05-030.1,,,,,,,,,,,,,WOS:000239351200009,View Full Record in Web of Science
J,"Platonova, E; Palinauskas, V",,,,"Platonova, Elena; Palinauskas, Vaidas",,,The Impact of Temperature on the Sporogonic Development of the Tropical Avian Malaria Parasite Plasmodium relictum (Genetic Lineage pGRW4) in Culex pipiens Form molestus Mosquitoes,MICROORGANISMS,,,,,,,,,,,,"The avian malaria parasite Plasmodium relictum (genetic lineage pGRW4) is known to cause severe pathology in nonadapted vertebrate hosts. This parasite is prevalent in some bird species in Northern Europe, however the records obtained are only from adult long-distance migrant birds after their return from the wintering grounds. A recent experimental study showed that this parasite completes sporogonic development in the local European vector Culex pipiens at a controlled mean temperature of 19 & DEG;C. Thereby, temperature limits for the transmission of this parasite in Northern Europe remain unknown. In this study, we took a step further and tested the impact of different temperature conditions, including some extreme fluctuations between 23 & DEG;C down to 7 & DEG;C, on the sporogonic development of P. relictum (pGRW4) in the vector Culex pipiens form molestus. Mosquitoes were exposed to infection and kept under different air-temperature conditions: (i) constant warm temperature, (ii) natural outdoor temperatures and (iii) temporary exposure to low temperatures. Plasmodium relictum (pGRW4) completed sporogony in mosquitoes of all experimental groups, however different patterns of the sporogonic development depending on temperature conditions were observed. Based on these results, we conclude that the cool air temperature of Northern Europe in summer is not a limiting factor in successful development of the parasite. However, delayed sporogony caused by low summer temperatures may have a detrimental impact on the active transmission of this parasite in Northern Europe.",,,,,"Palinauskas, Vaidas/J-1576-2016; Platonova, Elena/R-6750-2017","Palinauskas, Vaidas/0000-0002-4714-0305; Platonova, Elena/0000-0002-9425-8998",,,,,,,,,,,,,,2076-2607,,,,NOV,2021,9,11,,,,,,,2240,10.3390/microorganisms9112240,http://dx.doi.org/10.3390/microorganisms9112240,,,,,,,,34835365,,,,,WOS:000724246900001,View Full Record in Web of Science
J,"GACIA, E; PENUELAS, J",,,,"GACIA, E; PENUELAS, J",,,CARBON ASSIMILATION OF ISOETES-LACUSTRIS L FROM PYRENEAN LAKES,PHOTOSYNTHETICA,,,,,,,,,,,,"Isoetes lacustris collected from Pyrenean carbon poor lakes showed a diurnal cycle of acidification/deacidification of 100/25 meq kg-1(fresh matter) and a change of 2.5 units of pH in laboratory experiments. The rate of deacidification accelerated as the external CO2 supplies diminished and as the irradiance and the temperature increased the photosynthetic demand for CO2. The delta-C-13 ranged between -20 and -21 parts-per-thousand. These facts indicated a CAM behaviour, but were also slightly higher photosynthetic rates under higher [HCO3-] that were not explained by deacidification and that might indicate a slight use of this anion as carbon source when CO2 is very scarce and the acid pool is run out. The maximum photosynthetic rates [about 2.8 mg (O2) kg-1(d.m.) s-1] were found in August, at 20-25-degrees-C and at irradiances equal or higher than 100-mu-mol m-2 s-1.",,,,,"Penuelas, Josep/D-9704-2011; Gacia, Esperança/ABG-8522-2020; Gacia, Esperança/J-9238-2012","Penuelas, Josep/0000-0002-7215-0150; Gacia, Esperança/0000-0002-7687-7437; Gacia, Esperança/0000-0002-7687-7437",,,,,,,,,,,,,0300-3604,,,,,,1991,25,1,,,,,97,104,,,,,,,,,,,,,,,,WOS:A1991FZ57400018,View Full Record in Web of Science
J,"Taab, A; Andersson, L",,,,"Taab, A.; Andersson, L.",,,Seed dormancy dynamics and germination characteristics of Solanum nigrum,WEED RESEARCH,,,,,,,,,,,,"Four experiments were conducted to study seed dormancy and germination requirements in Solanum nigrum. In Expt 1, seeds were stratified at different constant and stepwise rising temperatures and their germinability was tested at three germination regimes at weekly intervals. In Expts 2-4, seeds dry stored at 4 degrees C and stratified at 5 and 15 degrees C were tested at constant temperatures, as well as fluctuating temperatures with constant and increasing amplitudes. Results suggest that the rate of dormancy release increased with increasing temperatures ranging from 4.5 to 18.6 degrees C. However, prolonged strati. cation at higher temperatures caused subsequent induction of dormancy. When tested at constant temperatures, stratified seeds germinated between 18 and 34 degrees C, with the optimum between 26 and 30 degrees C, while dry-stored seeds showed no germination. Fluctuating temperatures, with amplitudes ranging from 5 to 15 degrees C, promoted germination of seeds from all treatments. The dormancy dynamics and germination characteristics of the species will have implications for its survival and establishment. This information can be used to predict time of emergence and, thus, improve control of the species in weed management systems.",,,,,"Taab, Alireza/G-1985-2010","Andersson, Lars/0000-0002-1676-5361; TAAB, ALIREZA/0000-0002-8525-2180",,,,,,,,,,,,,0043-1737,1365-3180,,,,OCT,2009,49,5,,,,,490,498,,10.1111/j.1365-3180.2009.00724.x,http://dx.doi.org/10.1111/j.1365-3180.2009.00724.x,,,,,,,,,,,,,WOS:000269543600005,View Full Record in Web of Science
J,"Williams, RM; Diepeveen, DA; Evans, FH",,,,"Williams, Richard M.; Diepeveen, Dean A.; Evans, Fiona H.",,,Using big data to predict the likelihood of low falling numbers in wheat,CEREAL CHEMISTRY,,,,,,,,,,,,"Background and objectives Preharvest sprouting in wheat reduces quality and impacts farmer profitability. The international recognized falling number test can be used to measure that damage. Trying to understand the complex interactions that cause a reduction in wheat quality, equating to low falling number levels, is challenging. An alternative research approach to replicated experiments was to use a multiseason dataset of load-by-load delivery information to investigate whether correlations between falling number levels and 40 climate measurements could be identified. Findings This study used over 250,000 falling number data points from individual truckloads tested during seven harvests in Western Australia. The analyses identified relative humidity measured at the maximum temperature and daily temperature range as having consistent correlations with falling number levels over multiple seasons. Other climate measurements were also observed to have significant correlations with falling number, but these were less consistent within and between seasons. Conclusions The linkage of humidity and temperature range levels in the period before harvest commences to the occurrence of low falling number levels helps to further understand the complex interactions that change starch quality. Significance and novelty The findings demonstrate that value can be obtained from the use of a large, nonexperimentally designed dataset.",,,,,"Evans, Fiona H/AGH-0642-2022; Diepeveen, Dean/T-1653-2017","Evans, Fiona H/0000-0002-7329-1289; Williams, Richard/0000-0003-0176-411X; Diepeveen, Dean/0000-0002-1535-8019",,,,,,,,,,,,,0009-0352,1943-3638,,,,MAY-JUN,2019,96,3,,,,,411,420,,10.1002/cche.10140,http://dx.doi.org/10.1002/cche.10140,,,,,,,,,,,,,WOS:000467582400001,View Full Record in Web of Science
J,"Mohebbifar, A; Torki, M; Ghasemi, HA",,,,"Mohebbifar, Ahmad; Torki, Mehran; Ghasemi, Hossein Ali",,,"Effect of phytase supplementation of diets with different levels of rice bran and non-phytate phosphorus on productive performance, egg quality traits, leukocytes profile and serum lipids of laying hens reared indoor under high environmental temperatures",ANIMAL FEED SCIENCE AND TECHNOLOGY,,,,,,,,,,,,"A total of 288 32-wk-old Lohmann Selected Leghorn (LSL-Lite) laying hens were fed on corn-soyabean meal-based diets containing three concentrations of rice bran (RB; 0, 75 and 150 g/kg; equivalent to 1.8, 2.7 and 3.5 g/kg phytate phosphorus), two of non-phytate phosphorus (NPP; 2.5 and 3.5 g/kg) and two of microbial phytase (Phyzyme (R) XP 5000G; 0 and 150 FTU/kg) in a 10-wk trial under high temperature condition. The average minimum and maximum room temperatures were 26.0 +/- 1.9 and 36.0 +/- 1.8 degrees C, respectively, with relative humidity ranging from 42.3 +/- 1.8% to 55.1 +/- 2.1%. Each dietary treatment was fed to four cages (six birds/cage) from 32 to 42 wk of age. Egg production, egg weight and feed intake were recorded daily. Egg quality traits were recorded every 5 wk. Leukocyte subset counts and blood lipid profile were evaluated at the end of experiment. The results showed that inclusion of 150 g/kg RB negatively influenced (P< 0.05) egg production (EP), feed conversion ratio (FCR), shell weight and shell thickness. Significant reductions (P<0.05) in the blood triglyceride and total cholesterol were observed with increasing dietary inclusion levels of RB. Although, dietary NPP levels did not influence any of the performance traits, the low-NPP diets caused a decrease (P< 0.05) in shell weight and shell thickness when compared with normal-NPP diets. The H/L ratio, as a stress indicator, was also increased (P< 0.05) by low-NPP diets. These adverse effects were partially overcome by the addition of microbial phytase (PHY). Supplemental PHY improved (P< 0.05) EP, FCR and unmarketable eggs but the magnitude of the responses was greater in low-NPP and high-RB treatments, resulting in significant RB x NPP x PHY interactions. Egg mass, shell weight and shell thickness were also improved (P< 0.05) by PHY addition but the response was greater at the highest concentration of RB, resulting in a significant RB x PHY interaction. Responses were also greater (P< 0.05) in low-NPP diets as indicated by significant NPP x PHY interaction. It can be concluded that the positive effects of PHY supplementation were clearly evident for laying hens reared under the high ambient temperatures pertaining to this study. At high concentration of phytate (high-RB diet) and/or low level of NPP (2.5 g/kg), response to supplemental PHY appears to be increase in terms of performance and egg quality in heat-stressed laying hens. (C) 2015 Elsevier B.V. All rights reserved.",,,,,"Torki, Mehran/AAU-2437-2021; Ghasemi, Hossein Ali/AAC-9550-2022","Torki, Mehran/0000-0001-5660-0273; Ghasemi, Hossein Ali/0000-0003-4616-7597",,,,,,,,,,,,,0377-8401,1873-2216,,,,SEP,2015,207,,,,,,222,233,,10.1016/j.anifeedsci.2015.06.024,http://dx.doi.org/10.1016/j.anifeedsci.2015.06.024,,,,,,,,,,,,,WOS:000359169200023,View Full Record in Web of Science
J,"SOTA, T; MOGI, M",,,,"SOTA, T; MOGI, M",,,"SEASONAL LIFE-CYCLE AND AUTOGENY IN THE MOSQUITO AEDES-TOGOI IN NORTHERN KYUSHU, JAPAN, WITH EXPERIMENTAL-ANALYSIS OF THE EFFECTS OF TEMPERATURE, PHOTOPERIOD AND FOOD ON LIFE-HISTORY TRAITS",RESEARCHES ON POPULATION ECOLOGY,,,,,,,,,,,,"We studied seasonal changes in the larval population structure, adult size, and autogeny (egg production without a bloodmeal) of the mosquito Aedes togoi on the seacoast of northern Kyushu, Japan. The effects of temperature, photoperiod and food conditions on larval development, adult size and autogeny were studied in the laboratory. Aedes togoi overwintered in both the egg and larval stages and was multivoltine. Adult size was greater in spring and autumn and smaller in summer. Autogeny occurred in spring and autumn but not in summer. Autogenous females were larger than anautogenous females, and larger autogenous females produced more eggs. Laboratory experiments showed that autogeny was promoted under low temperature and short-day conditions which corresponded with spring/autumn conditions in the field. Experimental food limitation in the larval stage greatly reduced adult size and autogenous egg production. In the field, large inter-pool variations in adult size and autogeny rate probably resulted from variations in nutrient and crowding conditions. Seasonal autogeny of Aedes togoi was discussed in terms of life-history strategy under fluctuating environmental conditions where relative advantages of autogenous and anautogenous reproduction alternate seasonally.",,,,,,,,,,,,,,,,,,,0034-5466,,,,,JUN,1994,36,1,,,,,105,114,,10.1007/BF02515091,http://dx.doi.org/10.1007/BF02515091,,,,,,,,,,,,,WOS:A1994PH05000014,View Full Record in Web of Science
J,"Kompatscher, K; Ankersmit, B; Neuhaus, E; van Aarle, MAP; van Schijndel, JWM; Schellen, HL",,,,"Kompatscher, Karin; Ankersmit, Bart; Neuhaus, Edgar; van Aarle, Marcel A. P.; van Schijndel, Jos W. M.; Schellen, Henk L.",,,Experimental and Numerical Analysis of a Novel Display Case Design: Case Study of the Renovated Anne Frank House,STUDIES IN CONSERVATION,,,,,,,,,,,,"Many museums are housed in historic buildings, sometimes the building itself is part of the museum collection. Creating a stable environment by providing a nearly constant temperature and relative humidity at correct levels decreases the risk of object degradation. Maintaining this steady indoor environment, however, increases energy consumption and risks to the historic building. Museum display cases offer a solution to the mitigation of risks to which valuable objects may be subjected by providing an extra layer of protection to indoor climate fluctuations. The Anne Frank House is a historic house museum located in Amsterdam. The museum has undergone several renovations in the last years to deal with an increase in the number of visitors to over 1.2 million a year. The original diaries and other documents of Anne Frank are permanently on display in the Anne Frank House. With the recent refurbishment the possibility arose to design a new state-of-the-art display case. This study presents the results of the experimental research related to the design, performed in-situ. The temperature and relative humidity in the new exhibition space and inside the new display cases were monitored to gain insight into the hygrothermal behavior of these controlled environments. A complementary numerical study was performed to investigate effects of dynamic climate control of the exhibition gallery and climate conditions in the display case under various circumstances. Four main conclusions are presented in this paper. The investigated display case design is able to provide a stable relative humidity environment by means of silica gel, while using an active box-in-box climate control system to create stable temperature conditions. The inner case temperature depends on the temperature supplied by the display case air handling unit. Protocols must be in place in case of malfunction or failure of the climate control system of the display case. The air handling unit of the case needs to be shut off to create a passive environment for the objects on display until necessary actions are taken. Exhibition gallery set points can be less stringent when susceptible museum objects are on display in the display case. The environments are separated and provide an opportunity for energy saving set point strategies. The last conclusion drawn is that the numerical study provides valuable insight into imposing dynamic control of set points for temperature and relative humidity in the exhibition gallery and the effect on the display case environment.",,,,,,"Kompatscher, Karin/0000-0003-4982-7933",,,,,,,,,,,,,0039-3630,2047-0584,,,,JUL 3,2020,65,5,,,,,262,284,,10.1080/00393630.2019.1703401,http://dx.doi.org/10.1080/00393630.2019.1703401,,DEC 2019,,,,,,,,,,,WOS:000503525100001,View Full Record in Web of Science
J,"Humston, R; Ault, JS; Larkin, MF; Luo, JG",,,,"Humston, R; Ault, JS; Larkin, MF; Luo, JG",,,Movements and site fidelity of the bonefish Albula vulpes in the northern Florida Keys determined by acoustic telemetry,MARINE ECOLOGY PROGRESS SERIES,,,,,,,,,,,,"We used an acoustic telemetry system to test the hypothesis that the bonefish Albula vulpes exhibits site fidelity in selection of foraging areas in the northern Florida Keys. Stationary hydrophone receivers with data-logging units were deployed surrounding a discrete bonefish foraging area. Individuals were captured, fitted with acoustic transmitters, and then released within the study area. The reception ranges of receiver stations within the array were evaluated by moving a transmitter within the array. These data were used to assess spatial coverage of monitoring and decipher fine-scale movement patterns from recorded presence-absence data: 64% of tagged fish were detected by receivers for multiple days following release. Tagged fish frequented the experimental area for periods ranging from 3 to 61 d. Only 2 individuals, tracked for 48 and 61 d, demonstrated site fidelity characterized by daily movements into the study area. Our observations contradict earlier studies that concluded that bonefish range widely throughout available habitats, and suggest that bonefish utilize shallow habitats most, although deep channels may provide refuge from the rapid temperature changes that occur on the shallow flats.",,,,,"Ault, Jerald S/A-5241-2008","Ault, Jerald S/0000-0001-9657-8007; Humston, Robert/0000-0002-7745-0734",,,,,,,,,,,,,0171-8630,1616-1599,,,,,2005,291,,,,,,237,248,,10.3354/meps291237,http://dx.doi.org/10.3354/meps291237,,,,,,,,,,,,,WOS:000229699400021,View Full Record in Web of Science
J,"Siozos, P; Psyllakis, G; Velegrakis, M",,,,"Siozos, Panagiotis; Psyllakis, Giannis; Velegrakis, Michalis",,,"A continuous-wave, lidar sensor based on water vapour absorption lines at 1.52 mu m",REMOTE SENSING LETTERS,,,,,,,,,,,,"A method to measure long-range distances (>100 m) using a continuous-wave laser is presented. A continuous-wave laser beam at a wavelength in resonance with the water vapour absorption lines of water vapours at 1.52 mu m is propagated to an object at a distance of 750 m, and the back-reflected signal is recorded. The atmospheric parameters (vapour pressure, temperature, atmospheric pressure) were recorded simultaneously with the laser back-reflection measurements. The water vapour concentration in the atmosphere is calculated from the atmospheric parameters. The distance from the laser sensor to the object is calculated using the differential absorption lidar (DIAL) method and the water vapour concentration. A 22 h experiment was performed to validate the methodology effectiveness during diurnal weather variation. Two water vapour absorption lines were used to calculate the distance to the object. The calculated distances were found to be 730 m +/- 20 and 720 m +/- 30 (2.7% and 4.0% deviation, respectively, compared to the actual distance).",,,,,"Siozos, Panayiotis/A-2555-2014","Siozos, Panayiotis/0000-0002-4836-5557",,,,,,,,,,,,,2150-704X,2150-7058,,,,NOV 2,2022,13,11,,,,,1164,1172,,10.1080/2150704X.2022.2127130,http://dx.doi.org/10.1080/2150704X.2022.2127130,,,,,,,,,,,,,WOS:000865607900001,View Full Record in Web of Science
J,"Novak, M; Abdoli, A; Pont, D; Sagnes, P",,,,"Novak, Morgane; Abdoli, Asghar; Pont, Didier; Sagnes, Pierre",,,Otolith asymmetry as a proxy of thermal stress in cold water fish: do observations on natural populations of Cottus gobio meet experimental results?,CYBIUM,,,,,,,,,,,,"An increase of water temperature due to global warming is expected to be stressful for many aquatic species such as cold-water fishes. Otolith asymmetry is known to be a proxy of fish stress. However, Cottus gobio Linnaeus, 1758 inhabiting potentially stressing (i.e. warm) thermal conditions did not present a higher level of asymmetry in their otoliths than other ones. Local adaptations to thermal stress of the different populations studied or a weak a priori definition of the thermal tolerance of this species are discussed.",,,,,"; Novak, Morgane/P-1616-2014","Abdoli, Asghar/0000-0003-1229-933X; Novak, Morgane/0000-0001-9698-4304; pont, Didier/0000-0001-5187-0135",,,,,,,,,,,,,0399-0974,,,,,OCT 31,2013,37,4,,,,,281,284,,,,,,,,,,,,,,,,WOS:000330256800008,View Full Record in Web of Science
J,"Goehring, L; Oberhauser, KS",,,,"Goehring, L; Oberhauser, KS",,,"Effects of photoperiod, temperature, and host plant age on induction of reproductive diapause and development time in Danaus plexippus",ECOLOGICAL ENTOMOLOGY,,,,,,,,,,,,"1. Diapause induction in monarch butterflies Danaus plexippus was studied using adults captured from the wild in Minnesota and Wisconsin, and individuals reared under outdoor and controlled conditions. 2. Oocyte presence in females and ejaculatory duct mass in males were used to indicate reproductive status. 3. Some wild individuals were in diapause in mid-August, and all males and females were in diapause by late August and early September respectively. 4. Individuals reared under decreasing day lengths and fluctuating temperatures were more likely to be in diapause than were individuals reared under long or short day lengths or constant temperatures. 5. Individuals fed potted old Asclepias curassavica plants were more likely to be in diapause than were those fed potted young host plants; when cuttings of Asclepias syriaca plants from the field or greenhouse pots were used, there was no effect of host plant age. 6. Extremely high temperatures increased the number of day-degrees required for development from egg to adult, while decreasing day lengths and older host plants tended to decrease the number of day-degrees required for development. 7. There appears to be a continuum of reproductive development in monarchs, with gradual declines in mean ejaculatory duct mass and oocyte production during the late summer. 8. None of the experimental treatments led to 100% diapause, and diapause was more likely to occur in monarchs subjected to more than one diapause-inducing cue.",,,,,,,,,,,,,,,,,,,0307-6946,,,,,DEC,2002,27,6,,,,,674,685,,10.1046/j.1365-2311.2002.00454.x,http://dx.doi.org/10.1046/j.1365-2311.2002.00454.x,,,,,,,,,,,,,WOS:000179239300005,View Full Record in Web of Science
